cell_id,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
LAT52.7_LON2.9,-0.34742932994876924,-0.3606468440583491,-0.33421181583918935,shallow,95,0.0,1.8036612101453187,1,0
LAT38.3_LON-32.5,-0.3510029480613622,-0.3624931128025301,-0.33951278332019424,deep,4200,0.6814714835710091,0.45767592909524096,0,0
LAT54.2_LON2.5,-0.34179082383733095,-0.3557186959392585,-0.3278629517354033,shallow,95,0.7160888481835715,1.7505457904629615,1,0
LAT52.8_LON4.7,-0.3444815835595305,-0.36109248428671464,-0.3278706828323466,shallow,95,1.4688308595497743,1.286218988887908,1,0
LAT50.0_LON0.1,-0.34594615010296326,-0.35471590177418366,-0.33717639843174285,shallow,60,1.0141880840974078,1.5320562105055355,1,0
LAT48.9_LON-2.6,-0.3483174900923879,-0.3540218825702371,-0.3426130976145388,shallow,60,0.0,1.4921296590618462,1,0
LAT36.9_LON-31.7,-0.35283373450057076,-0.38010881369456384,-0.3255586553065781,deep,4200,0.5216801258941034,0.06846184322723539,0,1
LAT35.5_LON-36.2,-0.35277354973528613,-0.3626870917818654,-0.34286000768870684,deep,4200,0.0,0.03408913045400844,0,0
LAT50.8_LON-1.5,-0.3460465994572215,-0.3589674372621362,-0.3331257616523067,shallow,60,0.20295552632971975,2.0009017781697,1,0
LAT54.7_LON6.2,-0.3532694746299272,-0.3611968767085377,-0.3453420725513167,shallow,95,0.0,1.7807958042828365,1,0
LAT35.5_LON-37.2,-0.3498930249716368,-0.3637648394468313,-0.33602121049644246,deep,4200,0.709856198917667,0.10982140296776038,0,0
LAT57.5_LON3.3,-0.3520357299495413,-0.3597899588110263,-0.3442815010880564,shallow,95,0.0,1.8363713279722906,1,0
LAT40.1_LON-35.3,-0.35090692293046793,-0.3598771054952668,-0.34193674036566885,deep,4500,0.017021029259514646,0.35020385355601624,0,0
LAT49.4_LON-0.8,-0.3430063111981411,-0.35497455246132126,-0.331038069934961,shallow,60,4.9934859963528435,0.33319665994655656,1,0
LAT57.5_LON3.4,-0.33561994087434843,-0.34488170752430575,-0.3263581742243911,shallow,95,0.0,1.6145591844481282,1,0
LAT49.3_LON-4.7,-0.35026775070916194,-0.3690439194503138,-0.33149158196801015,shallow,60,1.2403035359051255,1.2731635436020319,1,0
LAT50.2_LON-2.4,-0.35521192178197364,-0.3735672155556999,-0.33685662800824717,shallow,60,0.1625753452251093,1.355060771277278,1,1
LAT56.2_LON5.3,-0.3473123691826888,-0.35814383801081007,-0.3364809003545676,shallow,95,1.0090969542962729,1.3279653482111917,1,0
LAT56.8_LON2.8,-0.3527377679630572,-0.3615252552328405,-0.34395028069327394,shallow,95,0.039761381392278916,1.7032393727522606,1,1
LAT49.4_LON-4.2,-0.3490788413278851,-0.36210368764805767,-0.33605399500771194,shallow,60,1.2516579975949091,1.0047806146148588,1,0
LAT49.8_LON-1.8,-0.34575606139803433,-0.3542023229808485,-0.33730979981522025,shallow,60,0.0,1.5581739614333059,1,0
LAT54.4_LON5.1,-0.3518247951361931,-0.35950367410289685,-0.344145916169489,shallow,95,0.7642658194574299,1.1391204865408178,1,0
LAT40.0_LON-34.5,-0.350362415618345,-0.3613679247792412,-0.33935690645744887,deep,4200,0.0036008733454392598,0.33904882625187843,0,0
LAT50.6_LON-4.9,-0.3512641780604798,-0.36215722752122964,-0.34037112859973023,shallow,60,0.2485301024998338,1.5072377289017058,1,0
LAT41.0_LON-37.9,-0.3534113261521106,-0.3708670368875934,-0.33595561541662783,deep,4500,0.061228225527768285,0.5585881679828895,0,1
LAT37.6_LON-33.8,-0.35019005538838827,-0.35948755834913126,-0.34089255242764516,deep,4200,0.0,0.2633659617008888,0,0
LAT41.2_LON-35.9,-0.35218313058173206,-0.3640572551459639,-0.3403090060175,deep,4500,0.0,0.646613398356658,0,0
LAT52.9_LON5.5,-0.33925839297333155,-0.3502515741834802,-0.32826521176318313,shallow,95,0.013076045042632593,1.6263903652847467,1,0
LAT55.7_LON5.6,-0.347585135946913,-0.3564140586295441,-0.3387562132642822,shallow,95,1.1212949651826714,1.5348366454902946,1,0
LAT37.3_LON-32.2,-0.35397789005872504,-0.38009467273730346,-0.32786110738014684,deep,4200,0.5213223329515192,0.10151869070539613,0,1
LAT49.7_LON-4.4,-0.34472647828593594,-0.3526710082054673,-0.3367819483664049,shallow,60,1.3486250873863252,0.7147105509719112,1,0
LAT44.9_LON-40.7,-0.35082982700388643,-0.3598063105785313,-0.34185334342924156,deep,4500,0.5433915474603661,0.560023940124045,0,0
LAT55.7_LON4.5,-0.347475439403164,-0.3550806058460734,-0.33987027296025457,shallow,95,0.07993603380331243,1.4636694597249693,1,1
LAT49.4_LON-3.1,-0.34756598297957786,-0.36099686077320725,-0.33413510518594847,shallow,60,0.7870380362132259,1.4045323746023943,1,0
LAT56.2_LON7.1,-0.3521215274931326,-0.35975859153034956,-0.3444844634559156,shallow,95,0.09534408067173102,1.496868064650942,1,1
LAT41.3_LON-40.9,-0.3528429571339218,-0.367765677372734,-0.33792023689510975,deep,4500,0.16502537959617536,-0.050434023610819945,0,1
LAT53.5_LON3.6,-0.34275961091934865,-0.3524895077866635,-0.3330297140520336,shallow,95,0.0,1.6446529707138458,1,0
LAT50.6_LON-1.2,-0.34881232900060166,-0.35449865596373825,-0.3431260020374652,shallow,60,0.0,1.674579721720334,1,0
LAT41.0_LON-35.7,-0.3529347687551002,-0.3679103096003398,-0.3379592279098605,deep,4500,0.3467605954987706,0.3678555489805613,0,0
LAT53.9_LON7.8,-0.34275961091934865,-0.3524895077866635,-0.3330297140520336,shallow,95,0.9535111460715457,1.9564042040816598,1,0
LAT49.6_LON-3.1,-0.34694938767416816,-0.3612818102794686,-0.33261696506886773,shallow,60,0.4296368354376854,1.4454325338977885,1,1
LAT53.9_LON6.4,-0.35138813839462313,-0.35682809556463513,-0.345948181224611,shallow,95,0.28055353009185324,1.1856614541091368,1,0
LAT39.6_LON-37.4,-0.3502421537909059,-0.357265736115669,-0.3432185714661428,deep,4200,0.36235858441034013,0.10835373010046184,0,0
LAT36.1_LON-30.6,-0.3474982568577859,-0.3553586776528272,-0.3396378360627446,deep,4200,1.0309012437446035,0.013858451505039227,0,1
LAT55.5_LON3.4,-0.3525223230573432,-0.36173160791382836,-0.3433130382008583,shallow,95,0.0,1.780689916798226,1,0
LAT53.1_LON5.2,-0.35001588266610145,-0.35644081023599933,-0.3435909550962037,shallow,95,2.282550902567082,0.7412161900948805,1,0
LAT41.5_LON-41.3,-0.34880131701016354,-0.35747827836038865,-0.3401243556599383,deep,4500,0.0,0.5599249336432858,0,0
LAT35.1_LON-39.0,-0.35363194633353495,-0.37892347553003214,-0.32834041713703777,deep,4200,0.5989289955564159,0.07466655602500613,0,0
LAT55.9_LON4.0,-0.3523776189934531,-0.3641114679233587,-0.3406437700635475,shallow,95,0.030832239408567608,2.6705920271958745,1,1
LAT40.4_LON-43.4,-0.3519799384749042,-0.36929790314555716,-0.3346619738042514,deep,4500,0.0,0.5526367228260936,0,0
LAT50.2_LON-2.4,-0.34914218187875723,-0.355807051735843,-0.34247731202167125,shallow,60,0.0,1.173713334262508,1,0
LAT50.5_LON1.3,-0.3473401302893988,-0.3589397874564052,-0.33574047312239264,shallow,60,0.5403199438045974,1.669355748027007,1,0
LAT44.0_LON-37.5,-0.3498149277169998,-0.35898698345044067,-0.340642871983559,deep,4500,0.30986405361102043,0.7744820788053391,0,0
LAT37.5_LON-30.7,-0.35102813629497487,-0.3641723198299288,-0.3378839527600215,deep,4200,0.4925781535577137,0.5465498884677332,0,0
LAT57.0_LON6.2,-0.35024277417073807,-0.35606104853568116,-0.344424499805795,shallow,95,0.030350095810445857,2.6064901421593474,1,1
LAT42.3_LON-41.4,-0.3523039116788811,-0.3656025031018176,-0.3390053202559445,deep,4500,0.0,0.7116466739030216,0,0
LAT38.0_LON-34.5,-0.34786111453612245,-0.3550486257938013,-0.3406736032784436,deep,4200,0.4752867270247445,0.8044752005500565,0,0
LAT53.4_LON6.2,-0.34750321408941637,-0.35568949563007735,-0.3393169325487557,shallow,95,2.9972646788946338,0.851415651174334,1,0
LAT53.8_LON6.0,-0.34769067835135614,-0.3659028002400249,-0.32947855646268737,shallow,95,0.3137718964740768,2.0770161511277063,1,0
LAT50.3_LON-2.9,-0.34545913534373246,-0.36731774214806745,-0.3236005285393977,shallow,60,0.7005252721520117,1.3599861288340316,1,1
LAT40.8_LON-38.0,-0.34891624302587926,-0.357855009316858,-0.33997747673490086,deep,4500,0.0,0.4201555891589005,0,0
LAT57.7_LON3.8,-0.33739682502870677,-0.34962935995854066,-0.32516429009887277,shallow,95,0.0,1.3724664355937144,1,0
LAT48.4_LON-4.4,-0.34847747490258596,-0.3556967248249296,-0.34125822498024233,shallow,60,0.35302763082418886,1.6732023774629694,1,1
LAT52.4_LON3.0,-0.34421119325337807,-0.35828273815758144,-0.3301396483491748,shallow,95,0.6895034599779215,1.474513635141291,1,0
LAT42.3_LON-44.7,-0.3474439236647758,-0.360585534185806,-0.3343023131437459,deep,4500,0.0,0.7732467991709888,0,0
LAT52.7_LON3.8,-0.3460934103754597,-0.35612700021904176,-0.33605982053187744,shallow,95,1.7806677549424395,0.7531942063909747,1,0
LAT50.3_LON-1.0,-0.3497901186077724,-0.35740073627730906,-0.34217950093823546,shallow,60,0.254308479588925,1.7547251472840522,1,0
LAT49.7_LON0.1,-0.3544422378417591,-0.36772679046214723,-0.34115768522137074,shallow,60,0.0,2.311906043295296,1,0
LAT50.1_LON0.8,-0.34757899331644637,-0.35349270097298485,-0.3416652856599079,shallow,60,2.4892028243639985,1.297863148498048,1,0
LAT54.9_LON3.7,-0.3532694746299272,-0.3611968767085377,-0.3453420725513167,shallow,95,0.4038914374131582,1.6737007714006795,1,0
LAT53.8_LON2.7,-0.3432040910967229,-0.35350349429241806,-0.3329046879010273,shallow,95,0.18843517914359015,1.9654520353609382,1,0
LAT50.0_LON-2.8,-0.350543406299369,-0.3633368953660033,-0.3377499172327351,shallow,60,2.5958026952893425,0.776243021281334,1,0
LAT53.5_LON3.3,-0.3525825213806348,-0.36158801985190514,-0.3435770229093643,shallow,95,0.31818295598619717,1.5792229871356562,1,0
LAT49.9_LON0.6,-0.35057452131633837,-0.35893498319663,-0.34221405943604677,shallow,60,0.7471711933488833,1.55120738408219,1,0
LAT38.4_LON-36.4,-0.3542076965917415,-0.3769987286550315,-0.3314166645284513,deep,4200,0.02263114212557751,0.3205434815525162,0,1
LAT52.5_LON3.0,-0.3485409072637021,-0.3563235188102878,-0.34075829571711647,shallow,95,0.0019460631857052546,1.7902357018069046,1,0
LAT36.6_LON-32.5,-0.3478193961236436,-0.35607306939793376,-0.33956572284935344,deep,4200,0.0,1.061077742224127,0,0
LAT50.4_LON0.1,-0.355739256703997,-0.3736516246548557,-0.33782688875313827,shallow,60,1.2218712414041089,1.1033309487850511,1,0
LAT52.4_LON2.6,-0.34912853478677336,-0.353836194115867,-0.34442087545767985,shallow,95,0.1491185255358452,2.395468165461514,1,0
LAT38.1_LON-39.2,-0.35229244575430363,-0.3584903789469579,-0.34609451256164914,deep,4200,1.0866507908457368,-0.7203653567229427,0,0
LAT56.8_LON7.7,-0.3345218383399159,-0.3496098234111611,-0.3194338532686706,shallow,95,0.0,1.6457462365909001,1,0
LAT49.0_LON-4.8,-0.35595625194298786,-0.3719218897069594,-0.339990614179016,shallow,60,0.8956770971297399,1.172766129336911,1,0
LAT53.8_LON6.2,-0.3488510426864544,-0.3556984379219008,-0.342003647451008,shallow,95,0.1271279758532769,1.8754292683045084,1,0
LAT57.9_LON7.8,-0.35208936542713476,-0.3603015880875472,-0.3438771427667223,shallow,95,0.041292620269022196,0.8107420319271194,1,1
LAT40.0_LON-40.1,-0.3528304842721978,-0.3761470491596705,-0.3295139193847248,deep,4500,0.0,0.07445876394927148,0,0
LAT38.2_LON-39.5,-0.34729435855144697,-0.35585720475765303,-0.3387315123452409,deep,4200,0.6606333594974556,0.009498980699692627,0,0
LAT48.9_LON-3.2,-0.3510019849515825,-0.3638103240707358,-0.3381936458324289,shallow,60,0.3104914291595528,1.7071401312546175,1,0
LAT40.1_LON-35.9,-0.35840491379730927,-0.3886227150830767,-0.3281871125115416,deep,4500,0.0,0.057412481411275834,0,0
LAT49.8_LON-4.5,-0.34710037963569845,-0.3547589242931527,-0.3394418349782444,shallow,60,1.9645131031500744,0.46466945158506157,1,0
LAT54.8_LON5.4,-0.3360122401186873,-0.3521891567877094,-0.3198353234496652,shallow,95,0.721188961780425,1.5519064762389918,1,0
LAT50.6_LON-2.2,-0.34917778535380434,-0.355774587845631,-0.3425809828619778,shallow,60,0.5141037009250271,1.683771156323297,1,0
LAT49.2_LON-4.3,-0.35263751038913993,-0.3681950488123464,-0.33707997196593337,shallow,60,0.0,1.4272110461368004,1,0
LAT52.9_LON3.8,-0.3543781982509423,-0.36395578703205195,-0.34480060946983265,shallow,95,0.0,2.1827672595201593,1,0
LAT41.4_LON-36.4,-0.3526522809282808,-0.3632644957155353,-0.34204006614102633,deep,4500,1.0019326633048495,0.1459085522178743,0,0
LAT52.3_LON3.0,-0.35224194227616934,-0.36043789225335526,-0.3440459922989834,shallow,95,0.0,2.017374135114917,1,0
LAT57.0_LON6.9,-0.3403062096263391,-0.35771339811963104,-0.3228990211330472,shallow,95,0.755572432983539,1.4886903018844857,1,0
LAT55.6_LON6.2,-0.34735671401236085,-0.35710653509167195,-0.33760689293304996,shallow,95,0.4908858402893058,1.850662450512087,1,0
LAT49.3_LON-4.1,-0.35321026807820827,-0.36849282207037964,-0.3379277140860371,shallow,60,0.8239898053398313,1.3327692051100442,1,0
LAT41.2_LON-36.6,-0.3503578834028232,-0.3604196322568713,-0.3402961345487752,deep,4500,0.0,0.7362434881222332,0,0
LAT56.0_LON5.8,-0.35376413511383353,-0.3616198444375155,-0.3459084257901517,shallow,95,0.0,1.6104391589678668,1,0
LAT52.5_LON3.3,-0.34971261855237623,-0.3574086871165199,-0.34201654998823233,shallow,95,0.4320146570672656,1.7327862745393603,1,0
LAT51.0_LON-4.6,-0.3484390755443615,-0.3546033307807757,-0.34227482030794726,shallow,60,0.0,1.8774923269526393,1,0
LAT40.0_LON-36.3,-0.3525634474542163,-0.36899645672195286,-0.33613043818647975,deep,4500,0.0,0.6925150012994978,0,0
LAT37.1_LON-37.9,-0.35519866662709587,-0.3850873443214212,-0.3253099889327705,deep,4200,0.6171991908035515,-0.1052804911348793,0,0
LAT42.8_LON-43.5,-0.35025844372429765,-0.3603106544282804,-0.340206233020315,deep,4500,0.0,0.38745131371046043,0,0
LAT54.1_LON3.0,-0.34026389020011616,-0.3558405735645985,-0.32468720683563385,shallow,95,0.0,1.9683088146906602,1,0
LAT36.7_LON-34.3,-0.3501432390310668,-0.3696706758127682,-0.33061580224936554,deep,4200,0.0,0.5078538114666271,0,1
LAT36.1_LON-33.3,-0.35417187509151604,-0.363746306591334,-0.34459744359169786,deep,4200,0.7173159603357352,-0.23346666371957617,0,0
LAT57.6_LON4.4,-0.3475466362109249,-0.35633547671039745,-0.3387577957114526,shallow,95,0.0,2.1634782520648317,1,0
LAT53.0_LON2.4,-0.35024277417073807,-0.35606104853568116,-0.344424499805795,shallow,95,0.0,1.488120036418414,1,0
LAT49.9_LON-2.5,-0.3512910730206667,-0.35771145341371596,-0.3448706926276173,shallow,60,0.003932001528854034,1.356077350147737,1,0
LAT56.7_LON6.6,-0.35315701613281225,-0.36177423171750356,-0.34453980054812094,shallow,95,0.38578268833612894,1.862346007654033,1,0
LAT49.3_LON-2.4,-0.34667054409722425,-0.35529494770313996,-0.33804614049130877,shallow,60,0.48369989538594216,1.3324845323780286,1,1
LAT53.4_LON2.0,-0.3443425123324588,-0.3559956072097499,-0.3326894174551678,shallow,95,0.26891788912555226,1.695767580251817,1,0
LAT41.8_LON-36.8,-0.3525634474542163,-0.36899645672195286,-0.33613043818647975,deep,4500,0.0,0.3437849947051319,0,0
LAT41.5_LON-40.9,-0.3473514959666848,-0.36176924320915704,-0.33293374872421255,deep,4500,0.0,0.4708269753038482,0,0
LAT54.3_LON7.5,-0.3450623476250799,-0.35289496522161296,-0.3372297300285469,shallow,95,0.0,2.089922191419217,1,0
LAT52.5_LON4.3,-0.352107828820651,-0.36026761993547146,-0.3439480377058303,shallow,95,0.10376630168986747,1.5811586418083434,1,1
LAT49.8_LON-2.5,-0.3465718894944047,-0.3599070823768299,-0.3332366966119793,shallow,60,0.8777313732176816,1.0579514085978121,1,0
LAT54.5_LON8.0,-0.349092386585504,-0.3551431510113972,-0.3430416221596105,shallow,95,0.9929589243017618,1.513565880642247,1,0
LAT52.3_LON5.2,-0.34679905222685203,-0.3553752085296756,-0.33822289592402816,shallow,95,0.18582430719756787,1.9163203375717892,1,1
LAT56.4_LON5.5,-0.3531900988525163,-0.3623024377026685,-0.34407776000236406,shallow,95,0.0,1.952529281585976,1,0
LAT51.3_LON-4.3,-0.3544890631965925,-0.36302077045377146,-0.3459573559394138,shallow,60,0.0,1.5161593513713734,1,0
LAT58.0_LON5.9,-0.3476787691425792,-0.35504092743831595,-0.3403166108468425,shallow,95,0.09075506674807676,1.8913983743702782,1,1
LAT49.8_LON0.1,-0.35064880378801777,-0.36904092805255506,-0.3322566795234808,shallow,60,0.15564279497060424,1.8018338609484728,1,1
LAT53.2_LON5.5,-0.3379619693278947,-0.35209057924251363,-0.32383335941327573,shallow,95,0.3963185288992758,1.8686509595815979,1,0
LAT54.6_LON6.5,-0.3477016215757926,-0.3606009855365175,-0.3348022576150677,shallow,95,0.0,1.5430513364781766,1,0
LAT50.2_LON-2.0,-0.3455321705771396,-0.35311154851665105,-0.3379527926376281,shallow,60,0.3258688470684773,1.8306690765787101,1,0
LAT56.4_LON3.8,-0.3480874055573064,-0.3567765411041091,-0.33939827001050377,shallow,95,0.03544757479580948,1.8077983421579085,1,1
LAT54.2_LON3.3,-0.34879020435229524,-0.3540978745744922,-0.34348253413009827,shallow,95,0.1351873725107718,1.9785560320310502,1,0
LAT56.5_LON5.2,-0.3508718776689682,-0.3596814134522126,-0.3420623418857236,shallow,95,0.2680622019986665,1.8152470774379692,1,0
LAT55.8_LON5.3,-0.35156696194408527,-0.35726959188300217,-0.34586433200516836,shallow,95,0.0937835587137213,1.9054058572948935,1,1
LAT54.4_LON4.9,-0.35366110051923116,-0.3632580247997802,-0.344064176238682,shallow,95,0.034498540566311894,1.1975008453179752,1,0
LAT49.5_LON0.0,-0.3469989635644851,-0.3691606890280593,-0.32483723810091103,shallow,60,1.0983121205251647,1.529166256188322,1,0
LAT54.0_LON5.1,-0.3482773822995668,-0.35528958045375497,-0.3412651841453787,shallow,95,0.4183516475454337,1.689232870196334,1,0
LAT49.4_LON0.0,-0.3458313929108442,-0.35464157795034573,-0.33702120787134265,shallow,60,1.3496596869183515,0.8304157055808635,1,0
LAT50.8_LON-4.6,-0.34703212403975653,-0.3554144800206421,-0.3386497680588711,shallow,60,0.0,1.3734298529483782,1,0
LAT40.1_LON-37.9,-0.3518043718344396,-0.35813510630528567,-0.34547363736359354,deep,4500,0.593226095140113,0.5553608904675312,0,0
LAT55.6_LON6.9,-0.34752055551003425,-0.359516306144514,-0.33552480487555436,shallow,95,0.0038823725381605667,1.886343807356146,1,0
LAT50.2_LON1.2,-0.35375220968093796,-0.3678068442129952,-0.3396975751488807,shallow,60,0.679279139679513,1.6223238194566791,1,0
LAT41.6_LON-39.8,-0.3553115737794025,-0.37205944767017346,-0.3385636998886315,deep,4500,0.0,0.6559429417315639,0,0
LAT40.0_LON-33.0,-0.3503785282375209,-0.37305240144773383,-0.32770465502730833,deep,4200,0.0,0.1499382361588944,0,0
LAT54.7_LON5.5,-0.3513992038273588,-0.3622119970807927,-0.34058641057392475,shallow,95,0.2730344377425314,1.7455687513896225,1,0
LAT51.1_LON-4.4,-0.35630435926343895,-0.37357742135163624,-0.33903129717524194,shallow,60,0.0,1.9510362577656728,1,0
LAT49.7_LON-3.3,-0.3484731251871936,-0.35398697666316997,-0.3429592737112173,shallow,60,0.5862188869676127,1.3224323748457036,1,0
LAT53.2_LON3.0,-0.3466057723493897,-0.35842236876954625,-0.3347891759292334,shallow,95,0.07052588085081149,1.3749472913599885,1,0
LAT36.7_LON-36.6,-0.3547188999866879,-0.37671983052007474,-0.3327179694533009,deep,4200,0.0,0.29369334605891484,0,1
LAT53.7_LON7.0,-0.34421119325337807,-0.35828273815758144,-0.3301396483491748,shallow,95,2.7267939136355825,0.8704331200017472,1,0
LAT54.5_LON5.6,-0.3368949235260319,-0.3535055310311112,-0.3202843160209526,shallow,95,0.3742529144168628,1.5896877142496935,1,0
LAT52.4_LON2.2,-0.3426259307907892,-0.35628222920426234,-0.328969632377316,shallow,95,0.24612135831834037,1.7574713227471461,1,0
LAT38.1_LON-39.4,-0.35383356912079067,-0.36230748766810417,-0.34535965057347695,deep,4200,0.0,0.1243163862814522,0,0
LAT54.2_LON5.9,-0.34714796438235057,-0.35510793123233814,-0.3391879975323631,shallow,95,0.7563935249501951,1.5999717857965605,1,0
LAT40.0_LON-35.8,-0.3553845878180102,-0.38672634878080575,-0.3240428268552149,deep,4500,0.0,0.25078891794977404,0,0
LAT57.7_LON5.3,-0.34836983724031473,-0.35507289225602356,-0.3416667822246059,shallow,95,0.47589932942591734,1.7224547396242604,1,0
LAT49.1_LON-1.8,-0.34344693432041984,-0.3525534662397272,-0.3343404024011127,shallow,60,0.15675240108001048,1.7398243973641692,1,0
LAT37.6_LON-33.9,-0.352474179009449,-0.3775848472604642,-0.3273635107584339,deep,4200,0.0,0.4067960791730708,0,1
LAT36.9_LON-31.2,-0.3493533627758287,-0.3564039234169275,-0.3423028021347295,deep,4200,0.07236838958273191,0.2667849072744127,0,0
LAT37.9_LON-39.5,-0.35553861818169114,-0.3777077703379552,-0.33336946602542705,deep,4200,0.0,0.05992949112176932,0,0
LAT48.9_LON-1.8,-0.34636824319317233,-0.3527631963401124,-0.3399732900462326,shallow,60,0.0,1.2799176618715462,1,0
LAT49.3_LON-3.7,-0.3544890631965925,-0.36302077045377146,-0.3459573559394138,shallow,60,0.0,1.7695484777047803,1,0
LAT42.2_LON-37.9,-0.34917030304579144,-0.36052449719663376,-0.337816108894949,deep,4500,0.0,0.5153581401966031,0,0
LAT37.9_LON-37.6,-0.35127531858950717,-0.35764180661071304,-0.3449088305683013,deep,4200,0.0,0.7737295214031001,0,0
LAT54.7_LON3.3,-0.3527969876244701,-0.3609829601476085,-0.3446110151013317,shallow,95,0.0,1.594411808047734,1,0
LAT50.6_LON-2.2,-0.35245719598818726,-0.36567296752504513,-0.33924142445132915,shallow,60,0.0,1.499937710691468,1,0
LAT54.3_LON5.6,-0.35105864866350245,-0.3690604940169654,-0.3330568033100392,shallow,95,1.2469891865851628,1.2636417147073982,1,0
LAT49.6_LON-1.9,-0.34738385894891,-0.3661319646418146,-0.3286357532560054,shallow,60,0.32561961579826565,1.487043610973773,1,0
LAT50.6_LON-2.7,-0.3513353071952952,-0.3618554806988578,-0.3408151336917326,shallow,60,0.9483833776246555,0.835619371692254,1,0
LAT50.2_LON-0.2,-0.35445313723528066,-0.36659316367482336,-0.34231311079573773,shallow,60,0.9576999161021852,1.1761945210873401,1,0
LAT54.3_LON5.2,-0.34769067835135614,-0.3659028002400249,-0.32947855646268737,shallow,95,0.0,1.6867497955478277,1,0
LAT36.5_LON-30.1,-0.3520828785410226,-0.36159783611478347,-0.34256792096726163,deep,4200,0.0,0.3703929088345793,0,0
LAT53.5_LON6.1,-0.34836617033348616,-0.3547797560733055,-0.34195258459366684,shallow,95,6.010708392206141,-0.1872909214158666,1,0
LAT49.3_LON-4.5,-0.3566899783942807,-0.380678485357265,-0.3327014714312967,shallow,60,0.9234187190739409,1.427083046089124,1,0
LAT40.7_LON-44.6,-0.3540987304487688,-0.36298894876570287,-0.3452085121318347,deep,4500,0.29687000379086825,0.35653379933321777,0,0
LAT54.1_LON2.8,-0.3525331091215477,-0.3614783743848511,-0.34358784385824426,shallow,95,0.06049265343524063,1.4186822344763774,1,1
LAT55.7_LON6.3,-0.3441463097855192,-0.35187633257053075,-0.33641628700050774,shallow,95,0.0,1.6005200775971002,1,0
LAT35.6_LON-33.8,-0.35125615938407695,-0.3579488816562061,-0.3445634371119478,deep,4200,1.2253331499690316,0.018557035316042497,0,0
LAT53.7_LON7.8,-0.35033378346948796,-0.3583290207500608,-0.34233854618891535,shallow,95,0.21661238879574474,1.6760734374426902,1,0
LAT35.8_LON-33.0,-0.354106226793109,-0.38073779581857625,-0.32747465776764173,deep,4200,0.0,0.5113481376821941,0,0
LAT50.7_LON-1.1,-0.3503679562223307,-0.36525003859722,-0.3354858738474414,shallow,60,0.5027214454165874,1.2392294917253774,1,0
LAT37.9_LON-33.3,-0.34967001113683865,-0.360176884348126,-0.3391631379255512,deep,4200,0.0,0.1806062669623647,0,1
LAT52.5_LON3.2,-0.34870322822761723,-0.35451601800778276,-0.3428904384474518,shallow,95,0.2931565353317121,1.7975518598032725,1,0
LAT56.1_LON7.2,-0.34801276793801633,-0.35214531803646165,-0.343880217839571,shallow,95,0.6766839995842447,1.8359139558583308,1,0
LAT50.0_LON-2.5,-0.34792223213167994,-0.35525900503594526,-0.3405854592274145,shallow,60,0.47142767031242516,1.2061015640603796,1,0
LAT56.2_LON5.8,-0.34819015435664197,-0.35255533187910004,-0.3438249768341839,shallow,95,0.0,1.7815732831071323,1,0
LAT52.6_LON2.3,-0.3419643109872402,-0.3555690456400706,-0.32835957633441,shallow,95,0.3463261014947576,1.7426155413144446,1,0
LAT55.6_LON4.7,-0.34849587483924693,-0.3546969352696502,-0.3422948144088438,shallow,95,0.7895913438535738,2.013638471537031,1,0
LAT51.7_LON2.0,-0.3502291735315631,-0.359637118064126,-0.340821228999,shallow,60,0.0,1.9909679130473434,1,0
LAT35.9_LON-32.3,-0.3560611857083082,-0.4018971771825311,-0.3102251942340853,deep,4200,0.1124328515938331,0.20262414898625597,0,0
LAT53.3_LON2.3,-0.34674146812309425,-0.361183177208156,-0.3322997590380325,shallow,95,0.0,1.6923304925807485,1,0
LAT40.1_LON-40.8,-0.35356242021417406,-0.3715500238065982,-0.3355748166217495,deep,4500,0.26519896879943805,0.9019017824282956,0,0
LAT48.6_LON-2.0,-0.35445313723528066,-0.36659316367482336,-0.34231311079573773,shallow,60,0.0,1.8363752076398683,1,0
LAT50.8_LON0.4,-0.33678459127188337,-0.3505981184311314,-0.3229710641126352,shallow,60,0.3338858466903618,1.1196416178264594,1,0
LAT54.9_LON7.5,-0.3450873384269424,-0.35055360160317506,-0.3396210752507097,shallow,95,0.6350846180829898,1.3597610820659651,1,0
LAT53.6_LON4.2,-0.34746459882172137,-0.35225389050722095,-0.3426753071362218,shallow,95,0.0,1.6323598868582758,1,0
LAT37.3_LON-32.7,-0.35519752532858023,-0.38111146164266085,-0.3292835890144993,deep,4200,0.0,0.17532379144336352,0,0
LAT48.8_LON-3.0,-0.35515367879053633,-0.3739000589261462,-0.3364072986549267,shallow,60,0.0013893021429438879,1.4421344909807354,1,0
LAT56.1_LON4.7,-0.34930642969840914,-0.35815444618313874,-0.3404584132136793,shallow,95,0.22638831211285934,2.0805991759289246,1,0
LAT55.9_LON7.2,-0.34069182343446697,-0.35395335768877834,-0.3274302891801554,shallow,95,0.0,1.9324159824545366,1,0
LAT37.7_LON-40.0,-0.346427340440442,-0.3584432752782578,-0.33441140560262617,deep,4200,1.0000491977671935,-0.0778784553154403,0,0
LAT57.5_LON7.1,-0.3489662302143139,-0.3536948184491377,-0.34423764197948986,shallow,95,0.779395084282494,1.7063703753116115,1,0
