cell_id,mean_ite,bathymetry,depth_zone
LAT38.1_LON-33.7,-0.3497168912545715,4200,deep
LAT38.1_LON-33.9,-0.34634821058737986,4200,deep
LAT38.1_LON-34.0,-0.353834767107924,4200,deep
LAT38.1_LON-34.1,-0.3490468295119413,4200,deep
LAT38.1_LON-34.2,-0.3556891143020412,4200,deep
LAT38.1_LON-34.3,-0.35535747588044175,4200,deep
LAT38.1_LON-34.4,-0.3512763566356645,4200,deep
LAT38.1_LON-34.5,-0.3502264996256986,4200,deep
LAT38.1_LON-34.6,-0.3570901813340736,4200,deep
LAT38.1_LON-34.7,-0.349418791355672,4200,deep
LAT38.1_LON-34.8,-0.3535049445305019,4200,deep
LAT38.1_LON-34.9,-0.35279074493890195,4200,deep
LAT38.1_LON-35.1,-0.3527955997998231,4200,deep
LAT38.1_LON-35.2,-0.3510228280236789,4200,deep
LAT38.1_LON-35.3,-0.36366136687721295,4200,deep
LAT38.1_LON-35.4,-0.35344122346986356,4200,deep
LAT38.1_LON-35.7,-0.3513606985130166,4200,deep
LAT38.1_LON-35.8,-0.3513078729558925,4200,deep
LAT38.1_LON-35.9,-0.35176488856177873,4200,deep
LAT38.1_LON-36.0,-0.3561670983903219,4200,deep
LAT38.1_LON-36.1,-0.3565173074001637,4200,deep
LAT38.1_LON-36.3,-0.35052975325272995,4200,deep
LAT38.1_LON-36.4,-0.35319977062626834,4200,deep
LAT38.1_LON-36.5,-0.34817234406448655,4200,deep
LAT38.1_LON-36.6,-0.3548007487111068,4200,deep
LAT38.1_LON-36.7,-0.3500098368602632,4200,deep
LAT38.1_LON-36.8,-0.3497567211991994,4200,deep
LAT38.1_LON-36.9,-0.35234323495336983,4200,deep
LAT38.1_LON-37.1,-0.3540890383378621,4200,deep
LAT38.1_LON-37.2,-0.35327096059001917,4200,deep
LAT38.1_LON-37.5,-0.35302778869203766,4200,deep
LAT38.1_LON-37.6,-0.3503935154206721,4200,deep
LAT38.1_LON-37.7,-0.3726079999552324,4200,deep
LAT38.1_LON-37.8,-0.349997136175474,4200,deep
LAT38.1_LON-37.9,-0.3514508810862587,4200,deep
LAT38.1_LON-38.0,-0.3593700783664,4200,deep
LAT38.1_LON-38.1,-0.3507169038940526,4200,deep
LAT38.1_LON-38.2,-0.35323071430907316,4200,deep
LAT38.1_LON-38.3,-0.3507218421561462,4200,deep
LAT38.1_LON-38.4,-0.3483395378484112,4200,deep
LAT38.1_LON-38.6,-0.3502334890039847,4200,deep
LAT38.1_LON-38.7,-0.3501802713538377,4200,deep
LAT38.1_LON-39.0,-0.35273086647047885,4200,deep
LAT38.1_LON-39.1,-0.3517911636589124,4200,deep
LAT38.1_LON-39.2,-0.35353795908789015,4200,deep
LAT38.1_LON-39.3,-0.3601846890599554,4200,deep
LAT38.1_LON-39.4,-0.35391185415260934,4200,deep
LAT38.1_LON-39.5,-0.347280455600378,4200,deep
LAT38.1_LON-39.6,-0.3522245834933252,4200,deep
LAT38.1_LON-39.7,-0.35079969997998783,4200,deep
LAT38.1_LON-39.8,-0.349648456498662,4200,deep
LAT38.1_LON-39.9,-0.3516914293526771,4200,deep
LAT38.2_LON-30.3,-0.3530526701839633,4200,deep
LAT38.2_LON-30.4,-0.35414279198677057,4200,deep
LAT38.2_LON-30.5,-0.34793820184071966,4200,deep
LAT38.2_LON-30.7,-0.3503452085536598,4200,deep
LAT38.2_LON-30.8,-0.3497349761378586,4200,deep
LAT38.2_LON-31.7,-0.3502645348539699,4200,deep
LAT38.2_LON-32.1,-0.3505792698277962,4200,deep
LAT38.2_LON-32.2,-0.35539799916172965,4200,deep
LAT38.2_LON-32.6,-0.35269294797674805,4200,deep
LAT38.2_LON-32.7,-0.347869226198168,4200,deep
LAT38.2_LON-32.8,-0.3497005723428839,4200,deep
LAT38.2_LON-33.0,-0.3552202211461643,4200,deep
LAT38.2_LON-33.2,-0.35259593778919357,4200,deep
LAT38.2_LON-33.3,-0.3501722098404661,4200,deep
LAT38.2_LON-33.4,-0.3476115504493052,4200,deep
LAT38.2_LON-33.5,-0.3529729782442144,4200,deep
LAT38.2_LON-33.6,-0.34668234655504854,4200,deep
LAT38.2_LON-33.8,-0.3502572303955175,4200,deep
LAT38.2_LON-33.9,-0.35149094396292335,4200,deep
LAT38.2_LON-34.0,-0.3479276766650891,4200,deep
LAT38.2_LON-34.1,-0.3492437526913163,4200,deep
LAT38.2_LON-34.2,-0.3522521732215877,4200,deep
LAT38.2_LON-34.3,-0.34824659446324147,4200,deep
LAT38.2_LON-34.5,-0.35050649940850764,4200,deep
LAT38.2_LON-34.7,-0.35185381279156547,4200,deep
LAT38.2_LON-34.8,-0.3546972768837276,4200,deep
LAT38.2_LON-34.9,-0.35323853696636126,4200,deep
LAT38.2_LON-35.0,-0.3521722459131557,4200,deep
LAT38.2_LON-35.1,-0.3479882154514808,4200,deep
LAT38.2_LON-35.2,-0.3502334890039847,4200,deep
LAT38.2_LON-35.3,-0.35518532100135847,4200,deep
LAT38.2_LON-35.4,-0.35329675252949366,4200,deep
LAT38.2_LON-35.5,-0.35295201244354335,4200,deep
LAT38.2_LON-35.6,-0.347692004661172,4200,deep
LAT38.2_LON-35.7,-0.35643732845240106,4200,deep
LAT38.2_LON-35.9,-0.35363540101732904,4200,deep
LAT38.2_LON-36.0,-0.34793820184071966,4200,deep
LAT38.2_LON-36.1,-0.3518746794130215,4200,deep
LAT38.2_LON-36.2,-0.3482132796180481,4200,deep
LAT38.2_LON-36.3,-0.34899607620712425,4200,deep
LAT38.2_LON-36.5,-0.3514020574033988,4200,deep
LAT38.2_LON-36.6,-0.3513334908720353,4200,deep
LAT38.2_LON-36.7,-0.3479882154514808,4200,deep
LAT38.2_LON-36.8,-0.3480546339440544,4200,deep
LAT38.2_LON-36.9,-0.3535971428320185,4200,deep
LAT38.2_LON-37.0,-0.3487255720261186,4200,deep
LAT38.2_LON-37.1,-0.3474385519556473,4200,deep
LAT38.2_LON-37.2,-0.3496895334790997,4200,deep
LAT38.2_LON-37.3,-0.35514987418324945,4200,deep
LAT38.2_LON-37.4,-0.3510289579394031,4200,deep
LAT38.2_LON-37.5,-0.3539699156092801,4200,deep
LAT38.2_LON-37.7,-0.352712352641198,4200,deep
LAT38.2_LON-37.8,-0.3522245036117596,4200,deep
LAT38.2_LON-37.9,-0.3514866684261199,4200,deep
LAT38.2_LON-38.1,-0.3528960992942804,4200,deep
LAT38.2_LON-38.2,-0.34916074447925866,4200,deep
LAT38.2_LON-38.3,-0.3529679875596782,4200,deep
LAT38.2_LON-38.4,-0.35235267710352014,4200,deep
LAT38.2_LON-38.5,-0.3519419525151636,4200,deep
LAT38.2_LON-38.6,-0.3548464241727293,4200,deep
LAT38.2_LON-38.7,-0.3506428870068185,4200,deep
LAT38.2_LON-38.9,-0.3494856765362512,4200,deep
LAT38.2_LON-39.0,-0.34848739595211586,4200,deep
LAT38.2_LON-39.1,-0.3513145598549275,4200,deep
LAT38.2_LON-39.3,-0.3517492374845708,4200,deep
LAT38.2_LON-39.4,-0.3494343656698416,4200,deep
LAT38.2_LON-39.5,-0.3519259627953947,4200,deep
LAT38.2_LON-39.6,-0.3526170946168522,4200,deep
LAT38.2_LON-39.7,-0.3479646778848643,4200,deep
LAT38.2_LON-39.9,-0.35100965750682056,4200,deep
LAT38.2_LON-40.0,-0.3510289579394031,4200,deep
LAT38.3_LON-30.1,-0.36198377263765835,4200,deep
LAT38.3_LON-30.6,-0.35410466215509623,4200,deep
LAT38.3_LON-30.7,-0.35165697159396786,4200,deep
LAT38.3_LON-30.8,-0.34916581912504047,4200,deep
LAT38.3_LON-31.3,-0.3490342473606682,4200,deep
LAT38.3_LON-31.4,-0.3525360339908192,4200,deep
LAT38.3_LON-31.8,-0.35052532121067137,4200,deep
LAT38.3_LON-31.9,-0.35407903555592773,4200,deep
LAT38.3_LON-32.0,-0.35012324584226867,4200,deep
LAT38.3_LON-32.2,-0.34755248019576657,4200,deep
LAT38.3_LON-32.5,-0.35104520538653167,4200,deep
LAT38.3_LON-32.8,-0.3532829364562041,4200,deep
LAT38.3_LON-33.0,-0.3499098862257827,4200,deep
LAT38.3_LON-33.3,-0.3505396243112331,4200,deep
LAT38.3_LON-33.4,-0.3546972768837276,4200,deep
LAT38.3_LON-33.5,-0.35211901507294796,4200,deep
LAT38.3_LON-33.6,-0.3516592790840397,4200,deep
LAT38.3_LON-33.8,-0.34752735015332464,4200,deep
LAT38.3_LON-33.9,-0.349852107778314,4200,deep
LAT38.3_LON-34.0,-0.3519466480806323,4200,deep
LAT38.3_LON-34.1,-0.35262632236547664,4200,deep
LAT38.3_LON-34.2,-0.35105356362023155,4200,deep
LAT38.3_LON-34.4,-0.3546972768837276,4200,deep
LAT38.3_LON-34.7,-0.35127162575164755,4200,deep
LAT38.3_LON-34.9,-0.35255499855406847,4200,deep
LAT38.3_LON-35.1,-0.3551094990823661,4200,deep
LAT38.3_LON-35.2,-0.35185381279156547,4200,deep
LAT38.3_LON-35.3,-0.3556979068843563,4200,deep
LAT38.3_LON-35.4,-0.35139283970304164,4200,deep
LAT38.3_LON-35.5,-0.35040720648369506,4200,deep
LAT38.3_LON-35.6,-0.3532806301566714,4200,deep
LAT38.3_LON-35.7,-0.3500098368602632,4200,deep
LAT38.3_LON-35.8,-0.3517693100554309,4200,deep
LAT38.3_LON-36.1,-0.34861386044375836,4200,deep
LAT38.3_LON-36.2,-0.3528705875408272,4200,deep
LAT38.3_LON-36.3,-0.35216811793295855,4200,deep
LAT38.3_LON-36.4,-0.35127162575164755,4200,deep
LAT38.3_LON-36.5,-0.35727271857257414,4200,deep
LAT38.3_LON-36.6,-0.35642172697910884,4200,deep
LAT38.3_LON-36.7,-0.3627086263760271,4200,deep
LAT38.3_LON-36.8,-0.34835098162277894,4200,deep
LAT38.3_LON-36.9,-0.35544989633372936,4200,deep
LAT38.3_LON-37.0,-0.35174478357522293,4200,deep
LAT38.3_LON-37.1,-0.34945001003787074,4200,deep
LAT38.3_LON-37.2,-0.3527544112532703,4200,deep
LAT38.3_LON-37.3,-0.3506583400055754,4200,deep
LAT38.3_LON-37.4,-0.34899985504974784,4200,deep
LAT38.3_LON-37.5,-0.3528496644849313,4200,deep
LAT38.3_LON-37.7,-0.34823816716974787,4200,deep
LAT38.3_LON-37.8,-0.351827698045519,4200,deep
LAT38.3_LON-37.9,-0.35036043312791315,4200,deep
LAT38.3_LON-38.0,-0.35116770452702367,4200,deep
LAT38.3_LON-38.1,-0.3525117396147558,4200,deep
LAT38.3_LON-38.2,-0.3487617333970118,4200,deep
LAT38.3_LON-38.3,-0.35129617645986916,4200,deep
LAT38.3_LON-38.4,-0.3519141114332955,4200,deep
LAT38.3_LON-38.5,-0.3481034412702175,4200,deep
LAT38.3_LON-38.9,-0.3521369749723036,4200,deep
LAT38.3_LON-39.0,-0.3509734637702867,4200,deep
LAT38.3_LON-39.1,-0.35024845845272723,4200,deep
LAT38.3_LON-39.2,-0.36328940477072175,4200,deep
LAT38.3_LON-39.3,-0.35723845643669044,4200,deep
LAT38.3_LON-39.4,-0.35097591575983733,4200,deep
LAT38.3_LON-39.5,-0.34916074447925866,4200,deep
LAT38.3_LON-40.0,-0.35197628288294136,4200,deep
LAT38.4_LON-30.5,-0.35046766335388185,4200,deep
LAT38.4_LON-31.4,-0.35530991838987264,4200,deep
LAT38.4_LON-31.5,-0.3501223346444802,4200,deep
LAT38.4_LON-31.6,-0.3492437526913163,4200,deep
LAT38.4_LON-31.9,-0.3503673629412552,4200,deep
LAT38.4_LON-32.0,-0.34740600320292847,4200,deep
LAT38.4_LON-32.1,-0.34903565882202164,4200,deep
LAT38.4_LON-32.3,-0.34936525955823583,4200,deep
LAT38.4_LON-32.8,-0.35157206624575954,4200,deep
LAT38.4_LON-33.0,-0.3513503771512766,4200,deep
LAT38.4_LON-33.2,-0.3497349761378586,4200,deep
LAT38.4_LON-33.4,-0.3471284334933285,4200,deep
LAT38.4_LON-33.6,-0.3515006346670224,4200,deep
LAT38.4_LON-33.8,-0.3462522667154006,4200,deep
LAT38.4_LON-33.9,-0.34793820184071966,4200,deep
LAT38.4_LON-34.2,-0.35236540111835535,4200,deep
LAT38.4_LON-34.6,-0.35185381279156547,4200,deep
LAT38.4_LON-34.7,-0.3548493164309821,4200,deep
LAT38.4_LON-34.8,-0.35005357425517747,4200,deep
LAT38.4_LON-34.9,-0.34746238917443006,4200,deep
LAT38.4_LON-35.1,-0.35346663260875566,4200,deep
LAT38.4_LON-35.2,-0.35029512277662944,4200,deep
LAT38.4_LON-35.7,-0.3520931535110925,4200,deep
LAT38.4_LON-35.8,-0.3504169726638199,4200,deep
LAT38.4_LON-35.9,-0.3492180532602733,4200,deep
LAT38.4_LON-36.0,-0.3543462321456712,4200,deep
LAT38.4_LON-36.1,-0.3539691550302159,4200,deep
LAT38.4_LON-36.2,-0.3533437112942404,4200,deep
LAT38.4_LON-36.3,-0.35083628071556056,4200,deep
LAT38.4_LON-36.4,-0.35200049710983744,4200,deep
LAT38.4_LON-36.5,-0.3529020267274607,4200,deep
LAT38.4_LON-36.6,-0.35294139852172146,4200,deep
LAT38.4_LON-36.7,-0.3490365696333714,4200,deep
LAT38.4_LON-36.8,-0.35269294797674805,4200,deep
LAT38.4_LON-37.0,-0.35290572447326074,4200,deep
LAT38.4_LON-37.2,-0.35469524284826714,4200,deep
LAT38.4_LON-37.3,-0.35318837523407853,4200,deep
LAT38.4_LON-37.4,-0.3491238478042526,4200,deep
LAT38.4_LON-37.5,-0.3543941478917556,4200,deep
LAT38.4_LON-37.6,-0.3546883302055713,4200,deep
LAT38.4_LON-37.7,-0.35078130112327605,4200,deep
LAT38.4_LON-38.1,-0.35321436752518676,4200,deep
LAT38.4_LON-38.2,-0.3514688675355413,4200,deep
LAT38.4_LON-38.3,-0.35424211222008833,4200,deep
LAT38.4_LON-38.4,-0.3525900040511236,4200,deep
LAT38.4_LON-38.5,-0.3616766034127138,4200,deep
LAT38.4_LON-38.7,-0.3531561395453471,4200,deep
LAT38.4_LON-38.8,-0.35157059809090413,4200,deep
LAT38.4_LON-38.9,-0.35160804893223385,4200,deep
LAT38.4_LON-39.0,-0.35331350850125676,4200,deep
LAT38.4_LON-39.1,-0.35039624463596875,4200,deep
LAT38.4_LON-39.2,-0.35255499855406847,4200,deep
LAT38.4_LON-39.3,-0.3469523818397994,4200,deep
LAT38.4_LON-39.4,-0.3517468814431243,4200,deep
LAT38.4_LON-39.5,-0.3491798860840685,4200,deep
LAT38.4_LON-39.6,-0.3519898762347716,4200,deep
LAT38.4_LON-39.7,-0.3473439775308301,4200,deep
LAT38.4_LON-39.9,-0.3504524142104452,4200,deep
LAT38.5_LON-30.4,-0.35197628288294136,4200,deep
LAT38.5_LON-30.7,-0.35317430605030403,4200,deep
LAT38.5_LON-31.0,-0.3517126419850417,4200,deep
LAT38.5_LON-31.2,-0.35542387337971054,4200,deep
LAT38.5_LON-31.5,-0.3544929653582001,4200,deep
LAT38.5_LON-31.7,-0.3475494634725293,4200,deep
LAT38.5_LON-31.8,-0.3521473035613793,4200,deep
LAT38.5_LON-31.9,-0.35021951024741244,4200,deep
LAT38.5_LON-32.1,-0.35255499855406847,4200,deep
LAT38.5_LON-32.3,-0.3502490119289773,4200,deep
LAT38.5_LON-32.4,-0.35021951024741244,4200,deep
LAT38.5_LON-32.5,-0.35269294797674805,4200,deep
LAT38.5_LON-33.6,-0.3495847530497644,4200,deep
LAT38.5_LON-33.7,-0.3492222732792386,4200,deep
LAT38.5_LON-33.8,-0.355372607931121,4200,deep
LAT38.5_LON-34.2,-0.34916074447925866,4200,deep
LAT38.5_LON-34.4,-0.3472899352762373,4200,deep
LAT38.5_LON-34.5,-0.35078680091723047,4200,deep
LAT38.5_LON-34.8,-0.3500372033718577,4200,deep
LAT38.5_LON-35.0,-0.35183245085266934,4200,deep
LAT38.5_LON-35.1,-0.3528678646339088,4200,deep
LAT38.5_LON-35.2,-0.35258190992341104,4200,deep
LAT38.5_LON-35.4,-0.35372734687495977,4200,deep
LAT38.5_LON-35.5,-0.3547117409401991,4200,deep
LAT38.5_LON-35.6,-0.3497569411076105,4200,deep
LAT38.5_LON-35.7,-0.34925105130303097,4200,deep
LAT38.5_LON-35.8,-0.35113948162476544,4200,deep
LAT38.5_LON-35.9,-0.3550707837474703,4200,deep
LAT38.5_LON-36.0,-0.35205988318340037,4200,deep
LAT38.5_LON-36.1,-0.35283528628918504,4200,deep
LAT38.5_LON-36.2,-0.35414571437518594,4200,deep
LAT38.5_LON-36.3,-0.3521815451896637,4200,deep
LAT38.5_LON-36.4,-0.34878559688990374,4200,deep
LAT38.5_LON-36.5,-0.3510289579394031,4200,deep
LAT38.5_LON-36.6,-0.3538685481302087,4200,deep
LAT38.5_LON-36.7,-0.3532997599364711,4200,deep
LAT38.5_LON-36.8,-0.3582518173545046,4200,deep
LAT38.5_LON-36.9,-0.35147924169190903,4200,deep
LAT38.5_LON-37.0,-0.3472899352762373,4200,deep
LAT38.5_LON-37.1,-0.3497349761378586,4200,deep
LAT38.5_LON-37.2,-0.3500830335054572,4200,deep
LAT38.5_LON-37.3,-0.3511595265863039,4200,deep
LAT38.5_LON-37.4,-0.3517294405172298,4200,deep
LAT38.5_LON-37.5,-0.3530243744692858,4200,deep
LAT38.5_LON-37.6,-0.35151419914627763,4200,deep
LAT38.5_LON-37.8,-0.3512818628089547,4200,deep
LAT38.5_LON-38.1,-0.3497349761378586,4200,deep
LAT38.5_LON-38.2,-0.3465612026181119,4200,deep
LAT38.5_LON-38.3,-0.34895633993461983,4200,deep
LAT38.5_LON-38.4,-0.35257848145945675,4200,deep
LAT38.5_LON-38.5,-0.3544162319940708,4200,deep
LAT38.5_LON-38.6,-0.3496779942017064,4200,deep
LAT38.5_LON-38.8,-0.3506518314075989,4200,deep
LAT38.5_LON-38.9,-0.35259520207196116,4200,deep
LAT38.5_LON-39.1,-0.35036043312791315,4200,deep
LAT38.5_LON-39.2,-0.3540871467225504,4200,deep
LAT38.5_LON-39.3,-0.35046018065189916,4200,deep
LAT38.5_LON-39.4,-0.3546883302055713,4200,deep
LAT38.5_LON-39.5,-0.3502887789600271,4200,deep
LAT38.5_LON-39.7,-0.35136042556851205,4200,deep
LAT38.5_LON-39.8,-0.35254763302657205,4200,deep
LAT38.5_LON-39.9,-0.3520685741639467,4200,deep
LAT38.5_LON-40.0,-0.350744969922824,4200,deep
LAT38.6_LON-30.2,-0.35369901936983794,4200,deep
LAT38.6_LON-30.6,-0.37394945423223874,4200,deep
LAT38.6_LON-32.3,-0.35105356362023155,4200,deep
LAT38.6_LON-32.4,-0.35127162575164755,4200,deep
LAT38.6_LON-32.8,-0.35062655504532536,4200,deep
LAT38.6_LON-33.5,-0.3507092600014333,4200,deep
LAT38.6_LON-33.7,-0.35356036211548136,4200,deep
LAT38.6_LON-33.8,-0.3526257815094567,4200,deep
LAT38.6_LON-34.0,-0.3519466480806323,4200,deep
LAT38.6_LON-34.1,-0.3493536099423341,4200,deep
LAT38.6_LON-34.2,-0.35021951024741244,4200,deep
LAT38.6_LON-34.3,-0.3502456392665481,4200,deep
LAT38.6_LON-34.4,-0.3497833115387732,4200,deep
LAT38.6_LON-34.5,-0.350204508192832,4200,deep
LAT38.6_LON-34.6,-0.3516760752255739,4200,deep
LAT38.6_LON-35.2,-0.3470976036740948,4200,deep
LAT38.6_LON-35.3,-0.3510514859128886,4200,deep
LAT38.6_LON-35.4,-0.3529482090732349,4200,deep
LAT38.6_LON-35.5,-0.3543437213356201,4200,deep
LAT38.6_LON-35.6,-0.3509702574671193,4200,deep
LAT38.6_LON-35.7,-0.3497005723428839,4200,deep
LAT38.6_LON-35.8,-0.355372607931121,4200,deep
LAT38.6_LON-35.9,-0.35175604072758215,4200,deep
LAT38.6_LON-36.0,-0.3523840052981619,4200,deep
LAT38.6_LON-36.2,-0.3497168912545715,4200,deep
LAT38.6_LON-36.3,-0.351095669435363,4200,deep
LAT38.6_LON-36.4,-0.35262632236547664,4200,deep
LAT38.6_LON-36.5,-0.35211901507294796,4200,deep
LAT38.6_LON-36.6,-0.3533361552780648,4200,deep
LAT38.6_LON-36.7,-0.35036043312791315,4200,deep
LAT38.6_LON-36.8,-0.35116408127462323,4200,deep
LAT38.6_LON-36.9,-0.3524613155262336,4200,deep
LAT38.6_LON-37.1,-0.3526431316828107,4200,deep
LAT38.6_LON-37.2,-0.3527849683289195,4200,deep
LAT38.6_LON-37.3,-0.35827112682663464,4200,deep
LAT38.6_LON-37.4,-0.35363792745033984,4200,deep
LAT38.6_LON-37.5,-0.3547412052913109,4200,deep
LAT38.6_LON-37.6,-0.3529822306402788,4200,deep
LAT38.6_LON-37.8,-0.35599166197979953,4200,deep
LAT38.6_LON-37.9,-0.35128119334135144,4200,deep
LAT38.6_LON-38.1,-0.34966203237461424,4200,deep
LAT38.6_LON-38.2,-0.35394221549015714,4200,deep
LAT38.6_LON-38.3,-0.35320349694272707,4200,deep
LAT38.6_LON-38.4,-0.35187943298600843,4200,deep
LAT38.6_LON-38.5,-0.35326498596515693,4200,deep
LAT38.6_LON-38.7,-0.3507726234246792,4200,deep
LAT38.6_LON-38.8,-0.3474064331706989,4200,deep
LAT38.6_LON-39.0,-0.354433696825087,4200,deep
LAT38.6_LON-39.1,-0.3456494889461011,4200,deep
LAT38.6_LON-39.4,-0.34926318834057407,4200,deep
LAT38.6_LON-39.5,-0.3475494634725293,4200,deep
LAT38.6_LON-39.6,-0.3522623880581793,4200,deep
LAT38.6_LON-39.7,-0.35347322671663206,4200,deep
LAT38.6_LON-39.8,-0.3481560534577827,4200,deep
LAT38.6_LON-39.9,-0.35320349694272707,4200,deep
LAT38.6_LON-40.0,-0.35324023587883485,4200,deep
LAT38.7_LON-30.0,-0.35018780190246834,4200,deep
LAT38.7_LON-30.1,-0.35425119328023336,4200,deep
LAT38.7_LON-30.2,-0.3497349761378586,4200,deep
LAT38.7_LON-30.3,-0.3519531873464932,4200,deep
LAT38.7_LON-31.4,-0.35084517192336734,4200,deep
LAT38.7_LON-31.5,-0.351095669435363,4200,deep
LAT38.7_LON-31.8,-0.3533140093184162,4200,deep
LAT38.7_LON-32.2,-0.35269294797674805,4200,deep
LAT38.7_LON-32.3,-0.34793820184071966,4200,deep
LAT38.7_LON-32.4,-0.35041488056555364,4200,deep
LAT38.7_LON-32.8,-0.35707358886664864,4200,deep
LAT38.7_LON-33.0,-0.3525096621714586,4200,deep
LAT38.7_LON-33.1,-0.35312227431272686,4200,deep
LAT38.7_LON-33.4,-0.3501920194280521,4200,deep
LAT38.7_LON-33.7,-0.3487255720261186,4200,deep
LAT38.7_LON-33.8,-0.35532663515504176,4200,deep
LAT38.7_LON-33.9,-0.349418791355672,4200,deep
LAT38.7_LON-34.0,-0.35141976729222735,4200,deep
LAT38.7_LON-34.1,-0.34851794679799675,4200,deep
LAT38.7_LON-34.2,-0.35131644549238367,4200,deep
LAT38.7_LON-34.3,-0.34796662049143,4200,deep
LAT38.7_LON-34.6,-0.35076890321431,4200,deep
LAT38.7_LON-35.0,-0.3502334890039847,4200,deep
LAT38.7_LON-35.3,-0.3520905706596323,4200,deep
LAT38.7_LON-35.4,-0.3517165062891186,4200,deep
LAT38.7_LON-35.6,-0.347869226198168,4200,deep
LAT38.7_LON-35.7,-0.35071925968458195,4200,deep
LAT38.7_LON-35.8,-0.3491042835108376,4200,deep
LAT38.7_LON-35.9,-0.35003050931634383,4200,deep
LAT38.7_LON-36.0,-0.35122178181943764,4200,deep
LAT38.7_LON-36.1,-0.35065428947361066,4200,deep
LAT38.7_LON-36.2,-0.3501589713573008,4200,deep
LAT38.7_LON-36.3,-0.35278412752815286,4200,deep
LAT38.7_LON-36.4,-0.35235360425615986,4200,deep
LAT38.7_LON-36.5,-0.35081794781005743,4200,deep
LAT38.7_LON-36.7,-0.3497168912545715,4200,deep
LAT38.7_LON-36.8,-0.35057650668359575,4200,deep
LAT38.7_LON-36.9,-0.35139730021668136,4200,deep
LAT38.7_LON-37.0,-0.35437881585181974,4200,deep
LAT38.7_LON-37.1,-0.3506727529147902,4200,deep
LAT38.7_LON-37.2,-0.34982905996483166,4200,deep
LAT38.7_LON-37.3,-0.36217744069917834,4200,deep
LAT38.7_LON-37.4,-0.3511256886768982,4200,deep
LAT38.7_LON-37.5,-0.3473155898602371,4200,deep
LAT38.7_LON-37.6,-0.3493365481214106,4200,deep
LAT38.7_LON-37.8,-0.3552240922869922,4200,deep
LAT38.7_LON-37.9,-0.35539197860210625,4200,deep
LAT38.7_LON-38.0,-0.3521790110258601,4200,deep
LAT38.7_LON-38.1,-0.3562357606473873,4200,deep
LAT38.7_LON-38.2,-0.34793820184071966,4200,deep
LAT38.7_LON-38.3,-0.3519022960909717,4200,deep
LAT38.7_LON-38.4,-0.34971641048905056,4200,deep
LAT38.7_LON-38.5,-0.352653651938743,4200,deep
LAT38.7_LON-38.6,-0.35317430605030403,4200,deep
LAT38.7_LON-38.7,-0.34982004881943296,4200,deep
LAT38.7_LON-38.8,-0.351742730982111,4200,deep
LAT38.7_LON-39.0,-0.34888762649692145,4200,deep
LAT38.7_LON-39.1,-0.3462750453690216,4200,deep
LAT38.7_LON-39.5,-0.350490407386462,4200,deep
LAT38.7_LON-39.6,-0.35310198286927624,4200,deep
LAT38.7_LON-39.7,-0.3503404941804158,4200,deep
LAT38.7_LON-39.8,-0.3521016168163146,4200,deep
LAT38.7_LON-39.9,-0.3574960352503189,4200,deep
LAT38.8_LON-30.0,-0.3535003175284443,4200,deep
LAT38.8_LON-30.4,-0.34916074447925866,4200,deep
LAT38.8_LON-30.6,-0.3544162319940708,4200,deep
LAT38.8_LON-31.6,-0.347869226198168,4200,deep
LAT38.8_LON-32.4,-0.35535747588044175,4200,deep
LAT38.8_LON-32.7,-0.349418791355672,4200,deep
LAT38.8_LON-32.8,-0.3475494634725293,4200,deep
LAT38.8_LON-33.0,-0.35362480140384805,4200,deep
LAT38.8_LON-33.1,-0.3522665573009891,4200,deep
LAT38.8_LON-33.5,-0.35271683600342657,4200,deep
LAT38.8_LON-33.7,-0.35254604166055237,4200,deep
LAT38.8_LON-34.1,-0.3596976998326721,4200,deep
LAT38.8_LON-34.2,-0.3529985623019762,4200,deep
LAT38.8_LON-34.3,-0.3518825491389787,4200,deep
LAT38.8_LON-34.5,-0.3497005723428839,4200,deep
LAT38.8_LON-34.6,-0.3499170577069494,4200,deep
LAT38.8_LON-34.7,-0.3510289579394031,4200,deep
LAT38.8_LON-34.8,-0.3486163648056754,4200,deep
LAT38.8_LON-35.0,-0.3528960992942804,4200,deep
LAT38.8_LON-35.1,-0.3514452911575457,4200,deep
LAT38.8_LON-35.2,-0.35185381279156547,4200,deep
LAT38.8_LON-35.3,-0.347280455600378,4200,deep
LAT38.8_LON-35.5,-0.3479882154514808,4200,deep
LAT38.8_LON-35.6,-0.35247019272356195,4200,deep
LAT38.8_LON-35.7,-0.35183245085266934,4200,deep
LAT38.8_LON-35.8,-0.3524670920284531,4200,deep
LAT38.8_LON-35.9,-0.35279074493890195,4200,deep
LAT38.8_LON-36.0,-0.35425119328023336,4200,deep
LAT38.8_LON-36.1,-0.351835243976082,4200,deep
LAT38.8_LON-36.2,-0.3492222732792386,4200,deep
LAT38.8_LON-36.4,-0.35042938444071114,4200,deep
LAT38.8_LON-36.5,-0.3525096621714586,4200,deep
LAT38.8_LON-36.6,-0.34966203237461424,4200,deep
LAT38.8_LON-36.7,-0.3525462260091502,4200,deep
LAT38.8_LON-36.8,-0.3503673629412552,4200,deep
LAT38.8_LON-36.9,-0.3526677381890122,4200,deep
LAT38.8_LON-37.1,-0.3473155898602371,4200,deep
LAT38.8_LON-37.2,-0.3485616622126352,4200,deep
